,ad_creative_body,count
90,"𝐐𝐔𝐈𝐂𝐊 𝐏𝐎𝐋𝐋 | 𝐎𝐅𝐅𝐈𝐂𝐈𝐀𝐋 𝐃𝐄𝐌𝐎𝐂𝐑𝐀𝐓𝐈𝐂 𝐏𝐎𝐋𝐋𝐈𝐍𝐆 | 𝐍𝐄𝐄𝐃 𝐘𝐎𝐔𝐑 𝐑𝐄𝐒𝐏𝐎𝐍𝐒𝐄 𝐁𝐘 𝟏𝟏:𝟓𝟗 𝐏.𝐌.: The Democratic Convention is almost underway, and we urgently need to hear from 3,768 more Democrats before then. Our official poll is closing at midnight tonight – tell us now: Will you vote for Joe Biden?",1692
91,"𝐘𝐎𝐔𝐑 𝐎𝐅𝐅𝐈𝐂𝐈𝐀𝐋 𝐒𝐓𝐑𝐀𝐖 𝐏𝐎𝐋𝐋 𝐑𝐄𝐒𝐏𝐎𝐍𝐒𝐄

Status: 𝐒𝐓𝐈𝐋𝐋 𝐌𝐈𝐒𝐒𝐈𝐍𝐆
Survey deadline: 𝟑 𝐌𝐈𝐍𝐔𝐓𝐄𝐒

Tell us NOW: Who’s your pick for the Democratic presidential nomination?",1685
92,"I was sworn into the United States Senate next to a hospital bed. My wife and daughter had been killed in a car crash, and lying in that bed were my two surviving little boys. I can’t imagine what it would have been like if we didn’t have the health care they needed.

Now, over 40 years later, Donald Trump is trying to rip health care away from millions of Americans – and I won’t stand for it. This fight is personal to me, but I want to know where you stand before midnight tonight. Let me know now: Do you support protecting and building on Obamacare?",1669
93,"Our nation is crying out for leadership – and this president has nothing to offer but more hatred, violence and division. That's why over 800,000 Americans have already taken a stand to condemn Donald Trump – but we need to reach 2.5 million before midnight, and we're still missing your name. Sign your name now to say loud and clear: I condemn Donald Trump!",1667
94,"Joe Biden is going to be the Democratic nominee for president of the United States.

After big wins in states across the country, it’s more clear than ever that our campaign is the best chance we have to defeat Donald Trump – and that work starts right now. 

Trump’s campaign and the RNC have raised nearly $500 million to power his reelection, so we need every single dollar we can get if we’re going to stop him, unite this country and take back the White House. We need to raise another $1,027 before midnight, and we’re counting on you to give right now to help us close our fundraising gap and defeat Donald Trump in November!",1666
95,"I know a lot of you are anxiously awaiting my pick for VP. 

I’m not ready to share big news yet, but I want to let you know as soon as I am. Add your name before midnight, and I’ll see to it that you’re one of the first to know who I choose as VP:",1627
96,"Folks, we can’t leave anything to chance in this election. 

Even if you’ve voted before, I’m counting on you to take just a minute to confirm your voter registration status today.",1598
97,"I'm both honored and humbled to be your presumptive nominee for president. I want each and every American to know that I see you, I hear you and I understand the urgency of what it is we have to get done in this country. Together, we will defeat Donald Trump. But we will also address the climate crisis. We will make college affordable. And we will make health care available to all. We won't just rebuild this nation – we'll transform it. I know we can get there as long as we get there together, so I hope you'll join us today.",1578
98,"YOU’VE BEEN SELECTED | MIDNIGHT DEADLINE: We only have until midnight to hear from just 77 more people, and we’re still missing your response. The lives of more than 100 million Americans with pre-existing conditions depend on Obamacare, but Donald Trump and the GOP want to tear it all down. We can’t let that happen, but we need to hear from you.

We’re counting on you to become one of the additional 77 concerned Americans we need to let us know before midnight tonight: Do you support protecting and building on Obamacare?",1575
99,"𝐎𝐅𝐅𝐈𝐂𝐈𝐀𝐋 𝐃𝐄𝐌𝐎𝐂𝐑𝐀𝐓𝐈𝐂 𝐏𝐎𝐋𝐋:

POLL DEADLINE: 𝟑 𝐦𝐢𝐧𝐮𝐭𝐞𝐬
RESPONSES NEEDED: 𝟐𝟒𝟔
YOUR RESPONSE: 𝐌𝐈𝐒𝐒𝐈𝐍𝐆!

Tell us NOW: Will you vote for Joe Biden?",1575
100,"BREAKING: Pete Buttigieg just endorsed Joe Biden for President because it’s more clear than ever: Joe Biden is our best chance at beating Donald Trump in November.

But in this critical final push of the primary, Bernie outraised us 2 to 1 last month and is outspending us in key states. If we’re going to make sure that Joe Biden is on the ballot to defeat Trump in November, we URGENTLY need to close our $1,027 fundraising gap before midnight tonight – but we can’t do that without your immediate support: Will you rush a donation now to make sure Joe Biden defeats Donald Trump in November?",1529
101,"We need to build a modern, sustainable infrastructure now and deliver an equitable clean energy future.",1514
102,"𝐃𝐈𝐃 𝐘𝐎𝐔 𝐒𝐄𝐄 𝐓𝐇𝐈𝐒? 

𝐁𝐑𝐄𝐀𝐊𝐈𝐍𝐆: 𝐎𝐁𝐀𝐌𝐀 𝐎𝐅𝐅𝐈𝐂𝐈𝐀𝐋𝐋𝐘 𝐄𝐍𝐃𝐎𝐑𝐒𝐄𝐒 𝐉𝐎𝐄 𝐁𝐈𝐃𝐄𝐍 >> Obama’s all in for Joe Biden – are you? We need 312 more responses by 11:59 p.m. tonight: Will you vote for Joe Biden?",1506
103,"Did you know we can say anything we want in this ad?

Ice cream is bad. 
The sky is green. 
2+2=5!

These lies are harmless, but Donald Trump’s lies aren’t -- and they can damage our democracy. But Facebook has decided that politicians can say anything in content and ads, even if it’s already been debunked elsewhere.

As a Facebook user, you should care deeply about Facebook’s policies. As a voter, you should care even more. We’re sending them an open letter to change their policies, and we want you to sign it. Can you sign right away?",1443
104,"A handful of recent polls show us just barely losing to Donald Trump in a number of key states.

Arizona: Trump 49, Biden 45
Texas: Trump 46, Biden 44
Georgia: Trump 48, Biden 45

We can bridge the gap, but we need your help to ensure we have the resources we need and take the lead to beat Donald Trump and Republicans up and down the ballot. Can you contribute right now? Even $5 or $10 makes a big difference.",1438
105,"YOUR RESPONSE NEEDED: We’re approaching the most important election of our lifetime, and we need to know if Democrats will be turning out this year. Tell us before 11:59 p.m.: Will you vote this year?",1424
106,"[You're seeing this because your response is requested in this important poll.]

𝟐𝟎𝟐𝟎 𝐑𝐀𝐂𝐄 𝐔𝐏𝐃𝐀𝐓𝐄: Polling in the presidential race is NARROWING and Joe Biden and Kamala Harris currently only have a 1% lead over Donald Trump in key battleground states. Please, we need to hear from 595 more people by 11:59 p.m. – will you vote for Joe Biden and Kamala Harris?",1417
107,"Folks, a free press is essential to a free society. That's why attacking the press and attempting to intimidate independent media is a standard part of the authoritarian playbook around the world. And it’s why Donald Trump’s efforts to demonize the media put us on such a dangerous path.

Donald Trump is the most corrupt president in modern American history. Let’s make him a one-term president this November:",1392
108,"The days of Donald Trump's divisiveness are soon to be over. Americans from every corner of the country are uniting behind Joe Biden to restore dignity and decency to the White House – and there's a place for YOU in our campaign, too. We need just 91 more folks to join Team Joe by midnight tonight! Can we count on you to sign up?",1371
109,"𝐃𝐢𝐝 𝐲𝐨𝐮 𝐡𝐞𝐚𝐫 𝐚𝐛𝐨𝐮𝐭 𝐌𝐢𝐜𝐡𝐞𝐥𝐥𝐞 𝐎𝐛𝐚𝐦𝐚?

Joe Biden said he would choose Michelle Obama “in a heartbeat” to be his running mate. With so much at stake for Biden’s VP choice, we need 126 more responses to our official straw poll before midnight: 𝐖𝐡𝐨’𝐬 𝐲𝐨𝐮𝐫 𝐩𝐢𝐜𝐤 𝐟𝐨𝐫 𝐯𝐢𝐜𝐞 𝐩𝐫𝐞𝐬𝐢𝐝𝐞𝐧𝐭?",1368
110,"Donald Trump has tried to wish COVID-19 away. He's tried to tweet it away. And he's tried to ignore it away. What he hasn't tried yet is actually stepping up to do his job. If you've had enough of Trump's incompetence and negligence, sign your name before midnight to join 2.5 million Americans in saying loud and clear: I condemn Donald Trump!",1327
111,"These are the final moments of our campaign. Nearly two years of hard work, thousands of volunteers, and millions of grassroots supporters — and it all comes down to this. 

Folks, this is your last chance to join the team. Will you chip in to support our last-minute work to help Joe, Kamala, and Democrats across the country get elected?",1306
112,You can early vote TODAY! Don’t wait another day to cast your ballot for Joe Biden – find out where to vote now.,1294
113,"It’s going to take every single one of us, and I mean everyone, coming together and joining in this fight. So, whether you’ve been with me since last April or you’re joining my team today, I’m so grateful to have you.

I know you’re in this fight one hundred percent, but I’ll need your help to make this the fight of Trump’s life. Will you pitch in to ensure our campaign has the resources to win?",1276
114,"In the middle of a global pandemic, Donald Trump has continued a relentless campaign to gut Obamacare and rip health insurance away from millions. It's morally reprehensible. Already, more than 1 million Americans have answered our call to take a stand, so we just increased our goal to 2.5 million signatures – but you haven't added your name yet. Sign your name now to say loud and clear: I condemn Donald Trump!",1271
115,"𝐏𝐎𝐋𝐋 𝐂𝐋𝐎𝐒𝐈𝐍𝐆 [𝐘𝐎𝐔𝐑 𝐑𝐄𝐒𝐏𝐎𝐍𝐒𝐄 𝐍𝐄𝐄𝐃𝐄𝐃 – 𝟗𝟎.𝟏% 𝐓𝐎 𝐆𝐎𝐀𝐋]

New polls show Joe Biden and Donald Trump in a statistical TIE in election-deciding swing states. We urgently need to hear from 596 more Democrats in your area by 11:59 p.m., but haven’t heard from you. Tell us before midnight: Will you vote for Joe Biden?",1251
116,"A handful of recent polls show us basically tied with Donald Trump in a number of key states.

North Carolina: Biden 47, Trump 46
Texas: Trump 46, Biden 45
Arizona: Trump 46, Biden 46

We can pull ahead, but we need your help to close the fundraising gap to make sure we have the resources we need. Can you contribute now to help us beat Donald Trump and Republicans up and down the ballot? Even $5 or $10 makes a big difference.",1249
117,"On Tuesday, Nov. 3, we have the opportunity to elect a leader who will unify this nation.

Please, take just a minute to make your plan to vote for Joe Biden on Election Day right now.",1248
118,"Joe has said this since the beginning: Beating Donald Trump in November will not be easy. This is not a normal election. And Trump is not a normal opponent. So we need your help. 

You've been specifically chosen as one of the people we want to weigh in on our general election strategy, but we need 93 more responses before midnight and it looks like we don't have your response yet. Will you take our survey now to help set our strategy to defeat Trump?",1247
119,"Here's the truth: as president, Joe Biden will unite the country. He won't be just a president for red America or blue America. He'll be a president for all of America.",1242
120,"𝐃𝐈𝐃 𝐘𝐎𝐔 𝐒𝐄𝐄 𝐓𝐇𝐈𝐒? Trump and his allies are spending MILLIONS to attack Joe Biden, and new polls show Donald Trump BEATING Joe Biden in key battleground states by a razor-thin margin. We urgently need to hear from 596 more Democrats in your area by 11:59 p.m. but haven’t heard from you. Tell us before midnight: Will you vote for Joe Biden?",1239
121,"You’ll never get another chance to say you supported Joe and Kamala’s campaign to oust Donald Trump. 

Folks, this is your last chance to join the team. Will you chip in to support our last-minute work to help Joe, Kamala, and Democrats across the country get elected?",1216
122,"[You're seeing this because your action is requested on this important petition.]

Sorry to interrupt your scrolling, but the Trump administration is letting the Postal Service go BANKRUPT, which will prevent Americans from voting by mail. Thousands of Postal Service workers will lose their jobs – including in your area! 

Ahead of the most critical election of our lifetime, we need our Postal Service at full capacity to ensure that every American can vote. That’s why we’re gathering 15,000 signatures before 11:59 p.m. – but we’re 1,047 short, and your name is MISSING! Stop the Trump administration from destroying the Postal Service: Sign the petition now to save the USPS from the Trump administration!",1209
123,𝐁𝐑𝐄𝐀𝐊𝐈𝐍𝐆 𝐄𝐋𝐄𝐂𝐓𝐈𝐎𝐍 𝐔𝐏𝐃𝐀𝐓𝐄: 𝐎𝐁𝐀𝐌𝐀 𝐄𝐍𝐃𝐎𝐑𝐒𝐄𝐒 𝐁𝐈𝐃𝐄𝐍 >> Barack Obama is supporting Joe Biden. Bernie Sanders is supporting Joe Biden. Kamala Harris is supporting Joe Biden. Amy Klobuchar is supporting Joe Biden. They’re all supporting Joe Biden – are you? We need 312 additional responses to our poll before midnight: Will you vote for Joe Biden?,1205
124,"ELECTION UPDATE: Joe and Kamala can’t win without your help! 

This is the most important election of our lifetimes, and we need Democrats to vote in record numbers. So please, take just 3 minutes to get your ballot to vote from home now!",1203
125,Donald Trump and Mike Pence failed the American people. Joe Biden and Kamala Harris never will.,1188
126,"As Trump fans the flames of white supremacy and hatred in our country, every last one of us shares a responsibility to stand up and pursue justice with every ounce of our being. That's why we need 83 more Americans to speak out before 11:59 p.m. tonight, but we're still missing your response. Let us know, are you voting for Joe Biden?",1186
127,He's just the kind of leader we need.,1175
128,"We are the campaign that is going to defeat Donald Trump – and that work starts right now.
Trump’s campaign and the RNC have raised over $675 million to power his reelection, so we need every single dollar we can get if we’re going to stop him, unite this country and take back the White House. 

We know times are tough for many of you, so if you’re able to donate today, please chip in to help us take on Donald Trump.",1171
129,"𝐁𝐑𝐄𝐀𝐊𝐈𝐍𝐆 | 𝐄𝐋𝐄𝐂𝐓𝐈𝐎𝐍 𝐔𝐏𝐃𝐀𝐓𝐄: With the election just around the corner, Nate Silver’s FiveThirtyEight reports Trump has a significant chance of winning November’s election.
 
We urgently need to hear from Democrats in your area – but we’re still missing your time-sensitive response! Tell us before 11:59 p.m.: Will you vote for Joe Biden and Kamala Harris?",1171
130,Don’t wait until Election Day. You can vote Trump out TODAY – just click below to find out where to vote!,1169
131,"𝐔𝐑𝐆𝐄𝐍𝐓 𝐏𝐎𝐋𝐋 𝐅𝐎𝐑 𝐃𝐄𝐌𝐎𝐂𝐑𝐀𝐓𝐒 | 𝟏𝟏:𝟓𝟗 𝐏.𝐌. 𝐃𝐄𝐀𝐃𝐋𝐈𝐍𝐄 >> Mitch McConnell is shamelessly trying to force a vote to fill a Supreme Court vacancy before the American people have had their say. We urgently need 1,311 more Democrats to take action before 11:59 p.m. – but you still haven’t signed the petition! Add your name to demand that the Senate wait to confirm a new Supreme Court justice!",1167
132,"It’s time we reward work, not wealth. That’s why under Joe Biden’s plan, Americans making less than $400,000 a year won’t see their taxes go up.",1152
133,"Donald Trump and I have one thing in common — we have an FEC deadline coming up on the 31st. That means BOTH of our fundraising numbers for the month will be public soon, and we need your help to make sure we outraise Trump and the GOP.

Can I count on you to chip in $10 today? Your contribution will immediately go to helping me and Democrats down the ballot invest in critical infrastructure to win in November. Make a donation if you’re able by the 31st to help out.",1152
134,"Joe Biden believes health care should be affordable, and we should all have access to it. That’s what Joe is fighting for.",1144
135,"Are you voting for Joe Biden?

We’re in the middle of a global pandemic – and not only is Donald Trump preventing people from getting the health insurance they need, but he’s also actively trying to terminate the insurance millions already have. If you've had enough of Trump's morally reprehensible agenda, we need your help shaping our general election strategy. We're 97% of the way to our response goal, but it looks like we still haven't heard from you yet. Please, let us know now: Are you voting for Joe Biden?",1132
136,Michelle Obama knows this election is too important to sit out. A vote for Joe Biden is a vote to save lives. Join us - register to vote NOW.,1130
137,If Donald Trump can't even keep COVID-19 under control at the White House...,1127
138,Here’s the truth: Joe Biden won’t ban fracking. It’s that simple.,1124
139,"Sorry to interrupt your scrolling, but it’s important you see this: Ruth Bader Ginsburg was a pioneer for women’s equality, reproductive rights and civil rights for every American. But right now, Mitch McConnell wants to roll back this progress by forcing Trump’s nominee through the confirmation process before Election Day.
 
Moving forward with this nomination would be the greatest threat to the ACA and Roe v. Wade in our lifetimes, so we urgently need 1,311 more people to tell us: Should the Senate wait to confirm a new Supreme Court justice?",1108
